"year","model","species_name","lbin","prey_type","p_tot_bioen","p_tot_vonb","tot_bioen","tot_vonb","bioen_prop","vonb_prop"
1987,"EBS","Walleye_pollock","[0,12)","Amphipods",1.3230948124164,260.328582641355,6.15014910143543,1210.08682339676,0.215132152179463,0.215132152179464
1987,"EBS","Walleye_pollock","[0,12)","Benthos",0.0160305533588549,3.15412863515479,6.15014910143543,1210.08682339676,0.00260653084900225,0.00260653084900225
1987,"EBS","Walleye_pollock","[0,12)","Copepods",1.54269323432031,303.536178490149,6.15014910143543,1210.08682339676,0.250838346985807,0.250838346985807
1987,"EBS","Walleye_pollock","[0,12)","Euphausiids",3.08798677605275,607.583986484609,6.15014910143543,1210.08682339676,0.502099497934452,0.502099497934452
1987,"EBS","Walleye_pollock","[0,12)","Other fish",0,0,6.15014910143543,1210.08682339676,0,0
1987,"EBS","Walleye_pollock","[0,12)","Other plankton",0.180343725287118,35.4839471454914,6.15014910143543,1210.08682339676,0.0293234720512753,0.0293234720512753
1987,"EBS","Walleye_pollock","[0,12)","Walleye pollock",0,0,6.15014910143543,1210.08682339676,0,0
1987,"EBS","Walleye_pollock","[12,25)","Amphipods",6.94010623537665,1708.01702286202,107.579195705578,26476.1217392172,0.064511601800503,0.064511601800503
1987,"EBS","Walleye_pollock","[12,25)","Benthos",3.23588527772468,796.377886869969,107.579195705578,26476.1217392172,0.0300790989977339,0.0300790989977339
1987,"EBS","Walleye_pollock","[12,25)","Copepods",77.1640424738442,18990.7032584525,107.579195705578,26476.1217392172,0.71727662553851,0.71727662553851
1987,"EBS","Walleye_pollock","[12,25)","Euphausiids",19.5941995225951,4822.29308873554,107.579195705578,26476.1217392172,0.182137442040562,0.182137442040562
1987,"EBS","Walleye_pollock","[12,25)","Other fish",0,0,107.579195705578,26476.1217392172,0,0
1987,"EBS","Walleye_pollock","[12,25)","Other plankton",0.644962196037723,158.730482297166,107.579195705578,26476.1217392172,0.00599523162269078,0.00599523162269078
1987,"EBS","Walleye_pollock","[12,25)","Walleye pollock",0,0,107.579195705578,26476.1217392172,0,0
1987,"EBS","Walleye_pollock","[25,40)","Amphipods",60.1704615077096,17344.3799865798,3642.85491064246,1024633.46375924,0.0165173917116281,0.0169273995043512
1987,"EBS","Walleye_pollock","[25,40)","Benthos",141.851208335604,40026.3513978274,3642.85491064246,1024633.46375924,0.0389395712470434,0.03906406809219
