"Model","Predator","Year","Stratgroup","Lbin","Pred_n","Prey_guild","SCI_mean","X0.","X2.5.","X25.","X50.","X75.","X97.5.","X100."
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Euphausiids",8.35569937317105e-06,0,1.21632827328572e-06,5.47008102985887e-06,8.06015655156995e-06,1.08825530740244e-05,1.67770721020893e-05,2.83431000562517e-05
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Flatfish",2.44102211671519e-05,0,0,0,2.44102211671519e-05,4.88204423343038e-05,7.32306635014557e-05,0.000195281769337215
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Octopus",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Offal",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Shelf_forage_fish",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Shelf_demersals",0.00378313007386477,0,0.000316188654290138,0.00188204077740327,0.00350206032400659,0.00536376763707132,0.00944629404363643,0.0164047627477917
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Copepods",1.1383302160769e-07,0,0,2.02693082780187e-08,1.1383302160769e-07,1.87127426659342e-07,3.21229756545051e-07,6.75215301585716e-07
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Squid",9.65058624428315e-07,0,0,3.34058754609801e-07,9.65058624428315e-07,1.29911737903812e-06,2.56111711867514e-06,4.52835200693286e-06
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Tanner_crab",0.00738912861066599,0.000806056417106438,0.00351292267956133,0.00586184423304012,0.00727346082762163,0.00878871585175069,0.011947543348721,0.0165337108805721
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Sessile_epifauna",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Detritus",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Pacific_cod",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Gelatinous",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Phyto_microzooplankton",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"King_crab",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Rockfish",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Salmon",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Slope_forage_fish",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[30,60)",25,"Atka_mackerel",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[60,85)",23,"Amphipods",0,0,0,0,0,0,0,0
"EBS","Pacific_cod",1984,"NW_outer","[60,85)",23,"MISC_NA",0.0113045233251113,0.000679036865929615,0.00346392246241903,0.00744406741564549,0.0106718645520898,0.0144453054793842,0.022533485911002,0.0381412702637939
"EBS","Pacific_cod",1984,"NW_outer","[60,85)",23,"Motile_epifauna",0.00116914986622034,0,3.07472719187846e-05,0.000190104186257735,0.00113059453392791,0.00207431226750445,0.00329306985303972,0.00637551109027653
"EBS","Pacific_cod",1984,"NW_outer","[60,85)",23,"Polychaete",0.000512007507144324,0,4.62745344963422e-05,0.000288800267785847,0.000486381064284231,0.000688796776844544,0.00121025570833448,0.00222756947778071
