"year","model","species_name","jcat","lbin","prey_guild","cons_tot_prey_vonb","cons_tot_prey_SCI","cons_tot_vonb","cons_tot_SCI","diet_prop_vonb","diet_prop_SCI"
2008,"EBS","Pacific_cod","adu","[85,999)","Infauna",13.0354344668503,1.59734768174648,8140.10319815118,985.139489113566,0.00160138442345682,0.00162144315540917
2008,"EBS","Pacific_cod","adu","[85,999)","King_crab",0,0,8140.10319815118,985.139489113566,0,0
2008,"EBS","Pacific_cod","adu","[85,999)","MISC_NA",32.5530336715593,4.05198236664737,8140.10319815118,985.139489113566,0.00399909348556574,0.00411310521141871
2008,"EBS","Pacific_cod","adu","[85,999)","MISSING",3672.05229912677,421.172440792534,8140.10319815118,985.139489113566,0.451106356976013,0.427525690977536
2008,"EBS","Pacific_cod","adu","[85,999)","Motile_epifauna",59.0130815813583,7.59536004620079,8140.10319815118,985.139489113566,0.00724967241137208,0.0077099335983731
2008,"EBS","Pacific_cod","adu","[85,999)","Octopus",480.355566131827,61.9054595476407,8140.10319815118,985.139489113566,0.0590109921752501,0.0628392834027429
2008,"EBS","Pacific_cod","adu","[85,999)","Offal",736.145173473745,94.4250456380501,8140.10319815118,985.139489113566,0.0904343784782658,0.0958494169419746
2008,"EBS","Pacific_cod","adu","[85,999)","Pacific_cod",0,0,8140.10319815118,985.139489113566,0,0
2008,"EBS","Pacific_cod","adu","[85,999)","Phyto_microzooplankton",0,0,8140.10319815118,985.139489113566,0,0
2008,"EBS","Pacific_cod","adu","[85,999)","Polychaete",37.205749488205,4.81970148175108,8140.10319815118,985.139489113566,0.00457067294879693,0.00489240512131726
2008,"EBS","Pacific_cod","adu","[85,999)","Rockfish",0,0,8140.10319815118,985.139489113566,0,0
2008,"EBS","Pacific_cod","adu","[85,999)","Salmon",0,0,8140.10319815118,985.139489113566,0,0
2008,"EBS","Pacific_cod","adu","[85,999)","Sessile_epifauna",0,0,8140.10319815118,985.139489113566,0,0
2008,"EBS","Pacific_cod","adu","[85,999)","Shelf_demersals",14.2330554373027,1.734410185209,8140.10319815118,985.139489113566,0.00174851044155501,0.00176057320245038
